ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad
2018,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,43
2018,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,37
2018,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,3
2018,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,32
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,3
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,1
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,76
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,38
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,11
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,75
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,9
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,2
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,251
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,351
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,183
2018,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,83
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,21
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,5
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,633
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,672
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,381
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,477
2018,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,1
2018,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,41
2018,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,21
2018,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,23
2018,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,43
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,7
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,232
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,534
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,326
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Secuestro,2
2018,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,363
2018,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,4
2018,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,79
2018,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,116
2018,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,41
2018,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,165
2018,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,1
2018,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,30
2018,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,46
2018,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,38
2018,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,67
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,1
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,58
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,57
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,20
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,33
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,9
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,2
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,130
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,111
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,26
2018,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,59
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,1
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,1
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,40
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,53
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,36
2018,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,132
2018,2,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,5
2018,2,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,24
2018,2,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,1
2018,2,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Violencia contra la mujer e integrantes,6
2018,2,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,9
2018,2,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,62
2018,2,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,42
2018,2,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,47
2018,2,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Violencia contra la mujer e integrantes,39
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,3
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,4
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,66
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,450
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,68
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Violencia contra la mujer e integrantes,220
2018,2,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,19
2018,2,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,22
2018,2,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,3
2018,2,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Violencia contra la mujer e integrantes,8
2018,2,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,14
2018,2,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,13
2018,2,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Robo,3
2018,2,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Violencia contra la mujer e integrantes,6
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,2
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,1
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,94
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,163
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,37
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,RIMAC,150128,Violencia contra la mujer e integrantes,149
2018,2,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,8
2018,2,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,14
2018,2,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,1
2018,2,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Violencia contra la mujer e integrantes,7
2018,2,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,14
2018,2,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,105
2018,2,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,49
2018,2,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,41
2018,2,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Violencia contra la mujer e integrantes,50
2018,2,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,12
2018,2,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,74
2018,2,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,109
2018,2,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,21
2018,2,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Violencia contra la mujer e integrantes,57
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,19
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,4
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,505
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,769
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,477
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Secuestro,2
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Violencia contra la mujer e integrantes,758
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,6
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,1
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,162
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,175
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,114
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Secuestro,3
2018,2,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Violencia contra la mujer e integrantes,210
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,5
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,87
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,69
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,18
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Violencia contra la mujer e integrantes,46
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,7
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,5
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,273
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,458
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,335
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Secuestro,2
2018,2,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Violencia contra la mujer e integrantes,392
2018,2,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,2
2018,2,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,37
2018,2,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,127
2018,2,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,9
2018,2,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Violencia contra la mujer e integrantes,78
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,7
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Extorsión,1
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,253
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,224
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,112
2018,2,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Violencia contra la mujer e integrantes,198
2018,2,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Hurto,2
2018,2,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,1
2018,2,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Violencia contra la mujer e integrantes,2
2018,2,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Estafa,1
2018,2,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,4
2018,2,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,13
2018,2,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,1
2018,2,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Violencia contra la mujer e integrantes,24
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,38
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,290
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,223
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,171
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Secuestro,3
2018,2,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Violencia contra la mujer e integrantes,225
2018,2,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,2
2018,2,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,63
2018,2,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,56
2018,2,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,22
2018,2,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Violencia contra la mujer e integrantes,62
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,5
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,145
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,182
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,199
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Violencia contra la mujer e integrantes,264
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,3
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,4
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,225
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,329
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,171
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Secuestro,1
2018,2,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Violencia contra la mujer e integrantes,275
2018,3,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,5
2018,3,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,27
2018,3,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,5
2018,3,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,51
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,7
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,3
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,269
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,387
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,162
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,3
2018,3,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,641
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,5
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,119
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,135
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,46
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,48
2018,3,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,2
2018,3,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,137
2018,3,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,99
2018,3,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,32
2018,3,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,77
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,2
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,101
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,214
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,130
2018,3,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,270
2018,3,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,1
2018,3,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,19
2018,3,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,39
2018,3,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,8
2018,3,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,70
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,9
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,154
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,218
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,144
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,218
2018,3,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,2
2018,3,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,13
2018,3,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,21
2018,3,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,6
2018,3,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,34
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,11
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,255
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,495
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,258
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,3
2018,3,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,397
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,2
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,177
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,220
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,137
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,245
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,6
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,248
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,277
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,170
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,240
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,10
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,220
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,77
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,38
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,50
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,3
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,76
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,47
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,15
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,106
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,12
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,3
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,343
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,369
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,225
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Secuestro,2
2018,3,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,116
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,23
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,639
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,765
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,360
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,544
2018,3,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,2
2018,3,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,53
2018,3,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,44
2018,3,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,39
2018,3,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,39
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,15
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,4
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,305
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,603
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,402
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Secuestro,3
2018,3,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,400
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,9
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,43
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,162
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,28
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Secuestro,3
2018,3,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,219
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,1
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,34
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,50
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,15
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Secuestro,1
2018,3,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,70
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,6
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Extorsión,1
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,53
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,89
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,25
2018,3,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,33
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,10
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,4
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,142
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,106
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,25
2018,3,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,82
2018,3,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,1
2018,3,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,64
2018,3,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,76
2018,3,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,44
2018,3,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,140
