ANIO,MES,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,UBIGEO_HECHO,P_MODALIDADES,cantidad,UBIGEO,DISTRITO,POBLACION_TOTAL,FUENTE_POBLACION,PORC_NBI,FUENTE_NBI
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,29,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,72,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,24,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ANCON,150102,Violencia contra la mujer e integrantes,35,150102,Ancón,78256,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,51,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,22,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,356,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,406,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,282,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Secuestro,1,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,ATE,150103,Violencia contra la mujer e integrantes,365,150103,Ate,703028,"INEI, Censos Nacionales 2025",18.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,16,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Extorsión,5,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,99,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,88,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,20,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Violencia contra la mujer e integrantes,41,150104,Barranco,42986,"INEI, Censos Nacionales 2025",5.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,16,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,5,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,131,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,127,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,80,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Secuestro,1,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,BREÑA,150105,Violencia contra la mujer e integrantes,68,150105,Breña,104888,"INEI, Censos Nacionales 2025",7.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,34,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,24,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,158,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,293,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,102,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Secuestro,4,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Violencia contra la mujer e integrantes,302,150106,Carabayllo,430807,"INEI, Censos Nacionales 2025",20.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,13,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,3,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,45,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,83,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,10,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Secuestro,1,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Violencia contra la mujer e integrantes,32,150107,Chaclacayo,45670,"INEI, Censos Nacionales 2025",10.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,48,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,19,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,175,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,346,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,105,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Secuestro,1,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Violencia contra la mujer e integrantes,211,150108,Chorrillos,377175,"INEI, Censos Nacionales 2025",13.1,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,8,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Extorsión,3,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,21,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,34,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,7,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Violencia contra la mujer e integrantes,24,150109,Cieneguilla,50393,"INEI, Censos Nacionales 2025",24.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,65,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,31,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,342,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,451,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,247,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Secuestro,5,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,COMAS,150110,Violencia contra la mujer e integrantes,483,150110,Comas,578818,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,14,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,6,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,144,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,105,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,110,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Violencia contra la mujer e integrantes,130,150111,El Agustino,231424,"INEI, Censos Nacionales 2025",14.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,40,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,14,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,259,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,318,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,181,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Secuestro,3,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Violencia contra la mujer e integrantes,196,150112,Independencia,225078,"INEI, Censos Nacionales 2025",18.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,28,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,2,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,169,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,148,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,48,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Secuestro,1,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Violencia contra la mujer e integrantes,43,150113,Jesús María,105776,"INEI, Censos Nacionales 2025",3.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,35,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,5,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,160,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,115,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,43,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Violencia contra la mujer e integrantes,68,150114,La Molina,151360,"INEI, Censos Nacionales 2025",2.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,38,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,9,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,370,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,194,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,266,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Violencia contra la mujer e integrantes,93,150115,La Victoria,192325,"INEI, Censos Nacionales 2025",15.3,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,130,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,31,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,980,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,954,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,459,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Secuestro,5,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LIMA,150101,Violencia contra la mujer e integrantes,512,150101,Lima,314869,"INEI, Censos Nacionales 2025",10.6,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,23,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Extorsión,3,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,106,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,98,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,83,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LINCE,150116,Violencia contra la mujer e integrantes,17,150116,Lince,72911,"INEI, Censos Nacionales 2025",5.4,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,67,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,20,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,353,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,316,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,321,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Secuestro,2,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Violencia contra la mujer e integrantes,289,150117,Los Olivos,362039,"INEI, Censos Nacionales 2025",9.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,19,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Extorsión,11,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,159,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,249,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,89,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Secuestro,2,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Violencia contra la mujer e integrantes,77,150118,Lurigancho,308451,"INEI, Censos Nacionales 2025",22.9,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,29,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Extorsión,7,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,68,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,101,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,28,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,LURIN,150119,Violencia contra la mujer e integrantes,56,150119,Lurin,132149,"INEI, Censos Nacionales 2025",21.7,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,13,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,47,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,40,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,16,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Violencia contra la mujer e integrantes,40,150120,Magdalena del Mar,82146,"INEI, Censos Nacionales 2025",3.5,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,48,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,2,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,610,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,329,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,123,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Secuestro,2,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Violencia contra la mujer e integrantes,47,150122,Miraflores,126049,"INEI, Censos Nacionales 2025",1.2,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,17,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,5,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,39,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,135,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,42,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Violencia contra la mujer e integrantes,88,150123,Pachacamac,141104,"INEI, Censos Nacionales 2025",25.8,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Estafa,2,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Extorsión,3,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,15,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,14,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
2024,7,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,2,150124,Pucusana,19758,"INEI, Censos Nacionales 2025",34.0,"INEI, Censos Nacionales 2017"
